norm alpha beta
2.709450852850042946e+00 2.657300365352420535e+00 3.843171242969325441e-01
2.589139130308947934e+00 2.674779726889105369e+00 3.682825480912242933e-01
2.185173712171829763e+00 2.726195182712100262e+00 2.895285291732011546e-01
2.397991976289134186e+00 2.978039752379741500e+00 5.075987805827668620e-01
2.301113667503890348e+00 2.831160328455325281e+00 4.448076803102165577e-01
2.248508775458055275e+00 2.773337968826981026e+00 3.535359664605634000e-01
2.846840155538493011e+00 2.708767997232917502e+00 5.297395018198767236e-01
3.111920478234524889e+00 2.528329476598834447e+00 4.026755247919036607e-01
2.730902287716532317e+00 2.619951244490923870e+00 3.464396882883244988e-01
2.095531476455811504e+00 2.550323006522031477e+00 1.753849700578317683e-01
3.354899318043822465e+00 2.649484273076391894e+00 4.945890566836472213e-01
2.934052002889165678e+00 2.666092216922998581e+00 4.292873210537249684e-01
2.674088599303391156e+00 2.734552840223170467e+00 4.895445738865556451e-01
3.088201791497378501e+00 2.715388161521625765e+00 6.343929017029503736e-01
3.149595278337754323e+00 2.828416551706389725e+00 8.899388180143840144e-01
2.511894038980902799e+00 2.815901487858914365e+00 5.130566251189979665e-01
2.672327917844378842e+00 2.658015250610351377e+00 4.684172023580538968e-01
2.436451548098394593e+00 3.078945656822559940e+00 6.847412785092322762e-01
2.620742028496785725e+00 2.766530016493145006e+00 5.231203395392023392e-01
2.572880179620792962e+00 2.515384403720767992e+00 2.425890281006556348e-01
2.301113667503890348e+00 2.831160328455325281e+00 4.448076803102165577e-01
3.024605448309136690e+00 2.730858948964637101e+00 6.143125200143254583e-01
2.767010564140556461e+00 2.663696840353699802e+00 4.495509355056093170e-01
2.739569314934719113e+00 2.625888770283547391e+00 4.559896103538713108e-01
2.832030170060165553e+00 2.614406956883041033e+00 5.451268717560340260e-01
2.931185842009040421e+00 2.749682486266843640e+00 5.227562777952297068e-01
2.820968045032848259e+00 2.695834501219843915e+00 3.772125912403488379e-01
2.928334689345216457e+00 2.737687470975481929e+00 6.797448959908604094e-01
2.935090926481325191e+00 2.779028717307514551e+00 6.397006403107653449e-01
2.569301936227330163e+00 2.826190841793778219e+00 5.828509121357975387e-01
2.433285607863984623e+00 2.863681855230531870e+00 6.445803020076489309e-01
2.901147182650820611e+00 2.797626525948646581e+00 6.253304928870719870e-01
3.173212676347274108e+00 2.866678665708925600e+00 6.769307364600584132e-01
2.810365708940517404e+00 2.681038173858721674e+00 5.652855426305493092e-01
3.110465019527291375e+00 2.595895482907266683e+00 4.247556905443563013e-01
2.052093722380814445e+00 2.643007590910213089e+00 2.193888754818741904e-01
2.962552327304608379e+00 2.919019992661382901e+00 7.535967738915688718e-01
2.410155394184313238e+00 2.843822839546983339e+00 5.582866631148206693e-01
2.442224074532028055e+00 2.677644281339295773e+00 4.517035686893875468e-01
3.043400227949395909e+00 2.681442767798908999e+00 5.645563766479130274e-01
3.067225549868930923e+00 2.790063265330594788e+00 7.289820551527860237e-01
3.030248883944548499e+00 2.692189151564789551e+00 5.847447997345442960e-01
2.595808058145254726e+00 2.788430187980477815e+00 3.743186462777698953e-01
2.663583508498601926e+00 2.490585332118555151e+00 2.870117749548112274e-01
2.676001495389753515e+00 2.957184081313566359e+00 8.837045594656121050e-01
2.841835731489029904e+00 2.913566154347850379e+00 7.499138638306674931e-01
2.427914121776275636e+00 2.828317205866359263e+00 3.900307416225528012e-01
2.829865928524170293e+00 2.676867933640372677e+00 4.931630297665923202e-01
2.900662703174279322e+00 2.758503287015836580e+00 4.950786208749486383e-01
3.080311563179983114e+00 2.620906121979660774e+00 4.197885685604026973e-01
2.810800404073352521e+00 2.888503743766121623e+00 6.672056863046021968e-01
2.568351113176381872e+00 2.544739106238909976e+00 2.594189028253330864e-01
3.197839362674039787e+00 2.576458120304532695e+00 3.561115032959578097e-01
2.558080937332675386e+00 2.751023398934981934e+00 4.354939687803478510e-01
2.914947556854136312e+00 2.749232076486848975e+00 5.076395995750090373e-01
2.698286250129592556e+00 2.364446513631607516e+00 1.821278141314876531e-01
2.762332084353501305e+00 2.578632296136886826e+00 3.778626412824343528e-01
2.712952477883349811e+00 2.705936124869528392e+00 4.525399264224057028e-01
2.676681774033896843e+00 2.726445321503099262e+00 4.236263601504281495e-01
2.951674189803082271e+00 2.815054317994144295e+00 6.990866946211595767e-01
3.851872574460781351e+00 2.710776621837409639e+00 6.247137637242049513e-01
2.888463198625118356e+00 2.703777125349017929e+00 5.889888972866793582e-01
2.826255418831197908e+00 2.559687990923220191e+00 2.821086315540089484e-01
2.891880729379550541e+00 2.609773126289995915e+00 5.135490263762683139e-01
2.280742144807349714e+00 2.750960908958953510e+00 4.047239644323679109e-01
2.695901591707807743e+00 2.697665312243655578e+00 3.917374399476171720e-01
2.949265274933263736e+00 2.708769483567147418e+00 4.947513896120129817e-01
2.203129478899723104e+00 2.575373302226691585e+00 1.416965586641216746e-01
2.762332084353501305e+00 2.578632296136886826e+00 3.778626412824343528e-01
2.440996849608990882e+00 2.750349954872302938e+00 4.994075831797010201e-01
2.706297232598804392e+00 2.730768922432576407e+00 3.577200415890117169e-01
3.068037498403081820e+00 2.736270216068842132e+00 4.811169329068289424e-01
3.111583795179638567e+00 2.672034606968858306e+00 5.331795375133454584e-01
3.110159809983606305e+00 2.552903378139265378e+00 3.216510846022572756e-01
2.448382348263391517e+00 2.768186523095555795e+00 4.497120797778084711e-01
2.373644172365588556e+00 2.686935864233038984e+00 3.260474929923524168e-01
2.968475546482532756e+00 2.807537158427812596e+00 7.333250655367559157e-01
3.154681374091058199e+00 2.640648168372806914e+00 5.434154113200422298e-01
3.031299049090174336e+00 2.511268961950206879e+00 3.259578329879490033e-01
2.799941381946560170e+00 2.790130335075295065e+00 5.568831078483267305e-01
2.560670640675771104e+00 2.654732101050363280e+00 3.026044406073719606e-01
2.744694211023724684e+00 2.591371433451203465e+00 2.795316436735698074e-01
2.697922158840204698e+00 2.605312277704669999e+00 2.795799895620744158e-01
2.756225206740261058e+00 2.588227461069060986e+00 3.557320157386369974e-01
3.309224187974983522e+00 2.669860603356030371e+00 4.189430595685724179e-01
3.282311164624185817e+00 2.565690137726810871e+00 3.404049260379673481e-01
2.288572928499018833e+00 2.589201965587283549e+00 2.459195071135927835e-01
2.890955746507869240e+00 2.618080947785013102e+00 3.782369139074183151e-01
2.927326722947249049e+00 2.802552893205262130e+00 8.983728191062190227e-01
2.696695203345720326e+00 2.733536715310259879e+00 3.469244129552069289e-01
2.628576721938234773e+00 2.913274747850239876e+00 7.053837385381259706e-01
2.835454199164421318e+00 2.564775162432921807e+00 3.674209810781000063e-01
3.422625726206364405e+00 2.510643146504391687e+00 3.402029753598621031e-01
2.462900215120225944e+00 2.711877987227215403e+00 3.129892744002427674e-01
3.490340389631974904e+00 2.552502073807090710e+00 4.495252247470564733e-01
2.855907186106565465e+00 2.600878395526040165e+00 3.292227667402045088e-01
2.522584842242806769e+00 2.627656634315397532e+00 4.441969739028874264e-01
2.859878062521068909e+00 2.749442942434354720e+00 4.123034173650758638e-01
3.516760748924044666e+00 2.641255801917155921e+00 7.250658086084263987e-01
2.384493311515887282e+00 2.624460279369554172e+00 2.780445264807359096e-01
2.182001978154747057e+00 2.830701801970826992e+00 4.526770296234022273e-01
2.616360889488851704e+00 2.783821423499885039e+00 5.266378714876964739e-01
2.552691038223169340e+00 2.769157610200288389e+00 3.396989506950395254e-01
2.576966277261686589e+00 2.619506455276187307e+00 4.011582862075018796e-01
2.302269458630639587e+00 2.814861993163431997e+00 3.863036957171495089e-01
2.956217246330372195e+00 2.709039765076063144e+00 4.360208900254330389e-01
2.555930988168937823e+00 2.718277734120608358e+00 5.134729045332709907e-01
2.624699712678525643e+00 2.666314771292576324e+00 4.602112693987417957e-01
2.962229752925272575e+00 2.522695069731220485e+00 2.986141325198368168e-01
2.645506495449976736e+00 2.932775604331760100e+00 6.072331030907355265e-01
2.928937143761492834e+00 2.681567409699010973e+00 4.099214687345213992e-01
3.326517570258060719e+00 2.728766834866897639e+00 6.602263844363567280e-01
3.360678948110388919e+00 2.574205878801469005e+00 4.237440869590589632e-01
2.563007599813158954e+00 2.707872279475507682e+00 3.639622057613985939e-01
3.534102171261926273e+00 2.736400514773959181e+00 7.147578304093376023e-01
2.428191794908333367e+00 2.553991544554254034e+00 2.735118258642236233e-01
2.499184050085236919e+00 2.824419373887481655e+00 5.024912297937944583e-01
2.845770497549250155e+00 2.616623218280911267e+00 3.833580239627691899e-01
2.558150664318030287e+00 2.875881913143756741e+00 3.964186068992131551e-01
2.922975656856114934e+00 2.615402079231103016e+00 2.651265738799031269e-01
3.408563915115853327e+00 2.517056891367090099e+00 4.894736472145442274e-01
2.635174453503267067e+00 2.731015716702332341e+00 4.067800586658188444e-01
2.333577192993445237e+00 2.851951719739203917e+00 5.451424128868656016e-01
3.164116109822279643e+00 2.615183198895328687e+00 5.453692090650601454e-01
3.155868293825028648e+00 2.732938285365310804e+00 6.467759314346793742e-01
3.453011936417279770e+00 2.719172665836638636e+00 6.372689258078987340e-01
2.294148177596772253e+00 2.910868057432259626e+00 5.682929185094924840e-01
2.565539465826820020e+00 2.981615659404303287e+00 7.802510742461522542e-01
2.984925483741137864e+00 2.690611286453354012e+00 3.985731407996063735e-01
3.474790912299622114e+00 2.649737262441557828e+00 5.964860523251774849e-01
3.024324637584756115e+00 2.708368979514752084e+00 4.030943620585328846e-01
3.830691735503177320e+00 2.585367254813780935e+00 5.590005553595502885e-01
3.015357070125083805e+00 2.773865514591809855e+00 7.859734955056411065e-01
2.781890042673415220e+00 2.677992697427192148e+00 6.116293910865934214e-01
3.052984879900606963e+00 2.834770853269139135e+00 5.826767505157444127e-01
2.683948899700177027e+00 2.813588004551371924e+00 6.337635461914068458e-01
3.354366675440829670e+00 2.675520955585893201e+00 6.671914292693198467e-01
2.252235167306804176e+00 2.836375054332977985e+00 4.702799625697177133e-01
2.688593154462810553e+00 2.558370725226324804e+00 2.508463513322297667e-01
2.589686184878332575e+00 2.660969578259340107e+00 3.370246595762154684e-01
3.019334515249122219e+00 2.463248137829292084e+00 3.325650493073233349e-01
3.091704438607936201e+00 2.670738540267542760e+00 4.892687513200442151e-01
2.747456340117051976e+00 2.641192446589393228e+00 3.460963588315085770e-01
2.753756205450492711e+00 2.899930948318694579e+00 6.209492471147176618e-01
2.590641661234911908e+00 2.763597614160654636e+00 3.633358610671471034e-01
2.666220609182338386e+00 2.727160188580153299e+00 3.993821572479512860e-01
2.403413841767865655e+00 2.568904804428723487e+00 2.682379827255101934e-01
2.954707978331061025e+00 3.023346838537125159e+00 8.535620053941876950e-01
2.801741059182782490e+00 2.563202293385822728e+00 3.943735370065287738e-01
3.176945890280164164e+00 2.905490894332402707e+00 7.775374737097203726e-01
2.494739833943941054e+00 2.711048304111594032e+00 4.514828785160015512e-01
3.126851995739373891e+00 2.807737319051309743e+00 6.375032301546816882e-01
2.644746720556639730e+00 2.656500748788045652e+00 2.992523380675632949e-01
2.981931556531498106e+00 2.694817792471107865e+00 5.468698585780410459e-01
2.441358703309042255e+00 2.944508939967769301e+00 5.972575551468660704e-01
2.694190001650280220e+00 2.798412428905594496e+00 5.718639008221855224e-01
2.812576057075689917e+00 2.694891667254394108e+00 4.678814660325518737e-01
2.858936016836054694e+00 2.787097587961809175e+00 5.655006756100938725e-01
2.606028168288582414e+00 2.511187674849341356e+00 3.315411837555317653e-01
2.804048240175372797e+00 2.793326058355790842e+00 4.512095062941910983e-01
2.917965642590445885e+00 2.886041253658752748e+00 7.253192813487674417e-01
2.832466942420425848e+00 2.826704434319195602e+00 5.996338587026316391e-01
3.066501444893990680e+00 2.642296696686204704e+00 3.391159749649698130e-01
2.871298534743197184e+00 2.737522613994383569e+00 3.947740147136598043e-01
2.641416228483167483e+00 2.808366475347678470e+00 4.749066158147953187e-01
2.466845715473692469e+00 2.514770145486610708e+00 2.176776976286334264e-01
2.559126576036394152e+00 2.723948704964604506e+00 4.996992075725256721e-01
2.784878493610881023e+00 2.755242072343278892e+00 4.406796880485974177e-01
2.572057661035543674e+00 2.658255979760214771e+00 1.852678657629425185e-01
2.694785500378594545e+00 2.718985985592667021e+00 4.154825616968765845e-01
2.712922295442555587e+00 2.626618935240483843e+00 3.028799436042318161e-01
2.639098582583106367e+00 2.833524121564401810e+00 5.600798089043881323e-01
2.171775507703955554e+00 2.662815185974610088e+00 1.483533340885218599e-01
2.449104484644661905e+00 2.719195744972529027e+00 3.013798090688574738e-01
2.519981856198957981e+00 2.747301572883718457e+00 4.578561902205992573e-01
2.744784386111586816e+00 2.687977786310675299e+00 3.482420323156568687e-01
2.185173712171829763e+00 2.726195182712100262e+00 2.895285291732011546e-01
2.653171656799687472e+00 2.676894651859149654e+00 3.653263657692631394e-01
3.068551730233122665e+00 2.759711199571917017e+00 6.149551366211909453e-01
2.471378315984649632e+00 2.942454576367478758e+00 5.513570839667075729e-01
3.018903895551524830e+00 2.669600249327592323e+00 3.955610545659416499e-01
2.995183220806030722e+00 2.761786306795494195e+00 4.556209162702018478e-01
3.064784986343374928e+00 2.571218620150032663e+00 5.095681362090300759e-01
2.476904107679635647e+00 2.624646293267394626e+00 3.032693745676776631e-01
2.769002697216293551e+00 2.608819180604689869e+00 3.714916849968616375e-01
2.681385938740024510e+00 2.708084171416926367e+00 5.987680858498380942e-01
2.820599755402900755e+00 2.632943437334412273e+00 3.651739153354501277e-01
2.577986910385119401e+00 2.601737952191188974e+00 2.270339382682708407e-01
2.297013128776378199e+00 2.545039419123003022e+00 1.716650614197826885e-01
2.915542409618736119e+00 2.850524335516053220e+00 7.428269085808169025e-01
2.835965692490843182e+00 2.794893350594233716e+00 5.038595036702876451e-01
3.039249265467703243e+00 2.757237029854636479e+00 5.432725181044087970e-01
2.543051173263913167e+00 2.592656651632532672e+00 3.311205145306853614e-01
2.276918393303194232e+00 3.092961158977639347e+00 7.771594672431123563e-01
2.712835394785419574e+00 2.659067209945318311e+00 3.503174176742026025e-01
3.014544112455838309e+00 2.556623295199262014e+00 4.417404746724241105e-01
3.024324637584756115e+00 2.708368979514752084e+00 4.030943620585328846e-01
2.544504070307569865e+00 2.813808039129550576e+00 4.549580672542438142e-01
2.450526741127986963e+00 2.616264562355159473e+00 3.060249055818043407e-01
2.872723206015954212e+00 2.677007965683488422e+00 4.302283820641069623e-01
2.633463840194056438e+00 2.913709529198795778e+00 7.285514816749601996e-01
3.072494912626979602e+00 2.700318588745129311e+00 5.007441589071733867e-01
2.259010400994426959e+00 2.662022569491148793e+00 3.012478469542910764e-01
2.407244909476101036e+00 2.603253650469915748e+00 2.314059906171710979e-01
2.496847615078645166e+00 2.928396006154927456e+00 6.372673224688787386e-01
2.945485281853212012e+00 2.715968751241165435e+00 5.026758235038697453e-01
3.375553218000644229e+00 2.679299188121207820e+00 6.482969256990739337e-01
2.810276222662576373e+00 2.579148101808589111e+00 3.647479184089587045e-01
3.214266428496963535e+00 2.499157485249065225e+00 3.655707550185320343e-01
2.846754450806207704e+00 2.715105749685617020e+00 4.999459066346867431e-01
2.753523264131704451e+00 2.662136961103165778e+00 2.365799925017392225e-01
2.580692344338235245e+00 2.708103818501005122e+00 2.788517451431890004e-01
