Mphi g si norm
2.102706545534764881e+00 2.918325965960288232e-02 2.563037898536421277e+00 7.072357679338229453e+00
2.342168071610067237e+00 9.918309937707188439e-02 2.429812943115254864e+00 1.695847423024945400e+01
2.126480936031054370e+00 1.851581377111956028e-01 2.438125487806125147e+00 1.356020945368414310e+01
2.126037980740428601e+00 7.673847295395289959e-03 2.489288887536356576e+00 5.955937966576248854e+00
2.007624887447481576e+00 8.677384153939188662e-04 2.493075613863911855e+00 1.085428693029129255e+00
2.246107510181914346e+00 2.286503873922210092e-02 2.524765128707245676e+00 1.637877760943047889e+01
2.350755181048020503e+00 3.563118668791701582e-01 2.587250361939132937e+00 1.168838459650317674e+01
2.131460788731449174e+00 2.650530193225915099e-01 2.442221208295297430e+00 1.976018146044368606e+01
2.192142555972441897e+00 1.611463305312605158e-04 2.403475502125284713e+00 3.713736179853041719e+00
2.277859480570557871e+00 5.120456984664974870e-02 2.422821732379606186e+00 4.689739940885020886e+00
2.477702298914643997e+00 5.767287092417027194e-01 2.500615402274574350e+00 7.088931742000376346e+00
2.448125745536878561e+00 2.889759503279152111e-02 2.505357060315895001e+00 1.803461431186892483e+01
2.286767659499966854e+00 2.803610545269562618e-02 2.462363186815589966e+00 7.788034352346249634e+00
2.198298950959209463e+00 8.110180384956235111e-03 2.506688193207174287e+00 9.410320955980626678e+00
1.996179081809854816e+00 2.109085882440356590e-03 2.564359775597474744e+00 1.043784805188219345e+01
2.173211852322419535e+00 2.758227140992716340e-04 2.412745555904615369e+00 1.353080574613561993e+01
2.107389096603299095e+00 2.567587032465129190e-03 2.491047211372200199e+00 6.006198781576492784e+00
2.043293762707485417e+00 7.981679327941762275e-04 2.548145613374151797e+00 1.780759263211290744e+01
2.055676518650727314e+00 3.567361702567612390e-03 2.569711430380006600e+00 1.070682632210916196e+01
1.977272700853342835e+00 5.897241830528116013e-01 2.516178567915021258e+00 5.793791330691289154e+00
2.118762128642527109e+00 1.856577909557524881e-03 2.528148199746737657e+00 1.733286205738626151e+01
2.455069672262222280e+00 2.186734338738590257e-04 2.438886590033368051e+00 5.902775720960228512e+00
1.897086546428103704e+00 5.192606633853341126e-03 2.613456427151692907e+00 1.806522703771490157e+01
1.956668671746118582e+00 1.279917793583709154e-03 2.538515478735761999e+00 4.817257997919992540e+00
