Mphi g si norm
4.219265292470703343e+01 6.964414108101287804e-01 2.156417380197023448e+00 8.516819118046182524e+00
7.592523555707269001e-01 1.984304693298333949e-02 2.773395817567799959e+00 7.258298481753215015e+00
7.411696680895223377e-01 3.420257125165666184e-02 2.986381947232234602e+00 1.466559335413226250e+01
3.863386938649270713e-02 2.164703719720253647e-02 2.883952243602737830e+00 1.036736651011257315e+01
6.657915304533877254e+00 5.903433277256046885e-02 2.265445583588950207e+00 7.959335435911632395e+00
7.386185987877368353e-01 3.070925513989174876e-02 2.857450425278154960e+00 1.395286936698593472e+01
6.354234648619922154e+00 4.192882055010168502e-02 2.369900552943006389e+00 7.772454515098202066e+00
6.071939752797541168e+00 8.253080218082227415e-02 2.140432974598451388e+00 9.699372604212868509e+00
5.809658187103155846e+00 3.745418145966948609e-02 2.406118254036479165e+00 7.601459562099178058e+00
4.009488000428522436e-02 1.147919517056448374e-02 2.607058919961221743e+00 6.869899714348670194e+00
6.437816808027033488e+00 5.114138848760847039e-03 2.508165945239306360e+00 6.895819846133859343e+00
6.629681049967436124e+00 4.960710954266172451e-02 2.438549820969414306e+00 7.944816977340680708e+00
7.164381384103645223e-01 3.870621647941892979e-02 2.894951977806584420e+00 2.090286817593982249e+01
6.199402712219134415e+00 6.336464255465421025e-02 2.288246092144259780e+00 7.098753931239130566e+00
3.520534660887609385e-02 2.519423939968368914e-02 3.087881603724508928e+00 1.396883346281765803e+01
5.670849305480712310e+00 5.475013261597288378e-02 2.298619515117518830e+00 7.346291860939305529e+00
6.267431684991331409e+00 7.063913727303647305e-02 2.245945296159596261e+00 7.453415782925950417e+00
7.888317803448492427e-01 1.869678097658395918e-02 2.634311468350472918e+00 8.825158428403277355e+00
1.322639887982154094e-01 2.431150159298885519e-02 2.945771439544021764e+00 8.861092120911889580e+00
2.745780972589352231e+01 4.301929333757174567e-01 2.225987198202915351e+00 7.695573398881967897e+00
6.379256652542474315e-01 3.293648867427910465e-02 2.990880428711464312e+00 1.371220561435194085e+01
6.203092690398996467e+00 8.038718179578072109e-02 2.102263677831746946e+00 8.585155969028152256e+00
6.620803473575572085e+00 2.548001247719671597e-02 2.424688055020205457e+00 6.954664977795048664e+00
