Mphi g si norm
8.321943283849793094e-01 3.205717790155470509e-02 2.531714851473314098e+00 1.866197407568832745e+01
7.538958909848545442e-01 2.026339904688965673e-02 2.561623372047270752e+00 1.110738576449791104e+01
9.366402356461804857e-01 3.380636346470476672e-02 2.718922570292811258e+00 1.774205333771984527e+01
8.156797394881649677e-01 2.870538591078328206e-02 2.518456853241874072e+00 1.492395379145981416e+01
7.739148310233849859e-01 1.784891827583319490e-02 2.506669748139649379e+00 9.049513793800791461e+00
6.177165951929930010e+00 2.935955567141676492e-02 2.416796651574895538e+00 8.326808949220193767e+00
7.889400050365960038e-01 2.630106965686676568e-02 2.553533928000494946e+00 1.482090422736832203e+01
8.431840638485739170e-01 2.466850155972474465e-02 2.612585965792394660e+00 1.196762381746200532e+01
8.715731505061726780e-01 2.420362498661166040e-02 2.566757147208201140e+00 1.165233410158655580e+01
8.105687699946252378e-01 2.502276094092791003e-02 2.576835404152145514e+00 1.345289183626233687e+01
9.121223048525856081e-01 2.477595572969304091e-02 2.687221764382350830e+00 9.920345118352724256e+00
8.159489701998874356e-01 2.816140867167587353e-02 2.463018136994897134e+00 1.633637664603672590e+01
9.530525946387230496e-01 3.355420053697847401e-03 2.440249646846191389e+00 7.501829876063312419e+00
8.447300734029477010e-01 2.495976142412518421e-03 2.522752878452610759e+00 7.901992021155854751e+00
8.400483976458485991e-01 2.796210748580221089e-02 2.384168180370248358e+00 1.483074615362781579e+01
3.246847915570799614e+01 4.201404887737473781e-01 2.267454376620325895e+00 1.326859306138491945e+01
9.292288870779861210e-01 2.084238633472999466e-02 2.525138031099604774e+00 1.007942644483842543e+01
9.614552283632004093e-01 2.290256049769744465e-02 2.573869194545581607e+00 1.094969080070902834e+01
7.819903483333986438e-01 1.758193863636652379e-02 2.550608043361317634e+00 8.755004621991112401e+00
9.127499991615826147e-01 2.258456059726649673e-02 2.628891389048440441e+00 9.516208980527428807e+00
3.914695128744018149e+01 6.226810045189302700e-01 2.042770546645212626e+00 1.731201443085796754e+01
8.216640056432551464e-01 2.731656650688190149e-02 2.526292636673018066e+00 1.486718752049164927e+01
8.094012179551923758e-01 1.503517295631414015e-02 2.624181592693680454e+00 7.669539467103602348e+00
7.504849174742624918e-01 3.188093766901918535e-02 2.470994905289963128e+00 1.983051001240523803e+01
8.014778198102394668e-01 3.096224252214601139e-02 2.599579754026051681e+00 1.956247532708773562e+01
7.918095828139766201e-01 2.991881517487592068e-02 2.538605993155858442e+00 1.632208108741077623e+01
8.030097690986777170e-01 1.986142783658559341e-02 2.473252541003458482e+00 9.991857783716609376e+00
9.636871172159006127e-01 2.104000632009515870e-02 2.536129371784724196e+00 1.177597001599250781e+01
