,nu_e,nu_mu,nu_tau
64813677922874.28,3.964089919796819e-18,3.964089919595872e-18,3.964089919649992e-18
65313055264747.164,3.903703558981465e-18,3.903703558783326e-18,3.90370355883669e-18
65816280216223.22,3.8442370846078554e-18,3.8442370844124544e-18,3.844237084465081e-18
66323382422419.05,3.785676483726165e-18,3.785676483533448e-18,3.785676483585352e-18
66834391756861.35,3.72800795685029e-18,3.728007956660195e-18,3.7280079567113915e-18
67349338323247.625,3.671217914706713e-18,3.671217914519182e-18,3.671217914569689e-18
67868252457217.92,3.615292975031405e-18,3.615292974846391e-18,3.6152929748962195e-18
68391164728143.07,3.560219959418271e-18,3.5602199592357044e-18,3.560219959284874e-18
68918105940924.89,3.505985890211109e-18,3.505985890030946e-18,3.505985890079468e-18
69449107137812.14,3.4525779874473506e-18,3.4525779872695387e-18,3.4525779873174274e-18
69984199600227.45,3.39998366584677e-18,3.399983665671254e-18,3.3999836657185244e-18
70523414850611.02,3.3481905318440387e-18,3.3481905316707736e-18,3.348190531717438e-18
71066784654278.44,3.2971863806697394e-18,3.297186380498673e-18,3.2971863805447446e-18
71614341021290.27,3.2469591934741006e-18,3.2469591933051904e-18,3.246959193350682e-18
72166116208338.69,3.1974971344945775e-18,3.1974971343277746e-18,3.1974971343726985e-18
72722142720648.52,3.1487885482666116e-18,3.14878854810187e-18,3.1487885481462383e-18
73282453313890.44,3.1008219568780466e-18,3.1008219567153205e-18,3.1008219567591466e-18
73847080996111.8,3.053586057263159e-18,3.053586057102405e-18,3.053586057145699e-18
74416059029680.45,3.0070697185398378e-18,3.0070697183810163e-18,3.0070697184237905e-18
74989420933245.58,2.9612619793868225e-18,2.9612619792298908e-18,2.9612619792721557e-18
75567200483710.4,2.9161520454603586e-18,2.916152045305276e-18,2.916152045347043e-18
76149431718222.9,2.8717292868507508e-18,2.8717292866974802e-18,2.8717292867387595e-18
76736148936181.86,2.8279832355772056e-18,2.8279832354257046e-18,2.8279832354665074e-18
77327386701255.64,2.7849035831213984e-18,2.7849035829716354e-18,2.7849035830119697e-18
77923179843419.56,2.742480177998429e-18,2.742480177850362e-18,2.74248017789024e-18
78523563461007.1,2.700703023364343e-18,2.7007030232179366e-18,2.7007030232573666e-18
79128572922778.84,2.6595622746606948e-18,2.6595622745159157e-18,2.6595622745549077e-18
79738243870004.11,2.6190482372944615e-18,2.6190482371512782e-18,2.6190482371898407e-18
80352612218561.61,2.5791513643537056e-18,2.579151364212082e-18,2.5791513642502238e-18
80971714161056.17,2.539862254358216e-18,2.5398622542181203e-18,2.539862254255851e-18
81595586168948.97,2.5011716490435667e-18,2.5011716489049672e-18,2.5011716489422948e-18
82224264994706.95,2.4630704311797925e-18,2.4630704310426605e-18,2.463070431079593e-18
82857787673969.05,2.4255496224225867e-18,2.425549622286893e-18,2.4255496223234382e-18
83496191527725.86,2.3886003811983102e-18,2.3886003810640248e-18,2.3886003811001907e-18
84139514164519.64,2.352214000619925e-18,2.352214000487019e-18,2.3522140005228135e-18
84787793482659.12,2.3163819064353845e-18,2.3163819063038304e-18,2.3163819063392606e-18
85441067672453.5,2.281095655006984e-18,2.2810956548767596e-18,2.2810956549118315e-18
86099375218460.16,2.2463469313223592e-18,2.246346931193437e-18,2.246346931228158e-18
86762754901752.84,2.2121275470344236e-18,2.2121275469067822e-18,2.2121275469411586e-18
87431245802207.31,2.1784294385318205e-18,2.178429438405434e-18,2.178429438439473e-18
88104887300801.47,2.145244665039341e-18,2.145244664914185e-18,2.1452446649478923e-18
88783719081936.66,2.1125654067460308e-18,2.11256540662209e-18,2.1125654066554693e-18
89467781135774.8,2.0803839629631537e-18,2.0803839628404038e-18,2.0803839628734627e-18
90157113760595.7,2.0486927503090045e-18,2.0486927501874305e-18,2.0486927502201725e-18
90851757565168.8,2.0174843009222058e-18,2.01748430080179e-18,2.0174843008342205e-18
91551753471146.56,1.986751260702073e-18,1.9867512605828005e-18,1.986751260614923e-18
92257142715476.28,1.956486387575329e-18,1.956486387457182e-18,1.9564863874890015e-18
92967966852827.17,1.9266825497898173e-18,1.9266825496727847e-18,1.926682549704304e-18
93684267758039.81,1.8973327242336987e-18,1.8973327241177766e-18,1.8973327241489963e-18
94406087628592.27,1.8684299947808916e-18,1.8684299946660715e-18,1.868429994696995e-18
95133468987087.44,1.8399675506607512e-18,1.8399675505470312e-18,1.839967550577658e-18
95866454683755.89,1.811938684853827e-18,1.8119386847412073e-18,1.811938684771538e-18
96605087898981.22,1.7843367925106815e-18,1.7843367923991724e-18,1.784336792429204e-18
97349412145844.98,1.7571553693962127e-18,1.757155369285837e-18,1.7571553693155633e-18
98099471272687.84,1.7303880103562375e-18,1.7303880102470248e-18,1.730388010276438e-18
98855309465693.7,1.7040284078089091e-18,1.7040284077009201e-18,1.7040284077300036e-18
99616971251494.06,1.6780703502577091e-18,1.6780703501510444e-18,1.6780703501797712e-18
