norm alpha beta
2.028776406794397857e+00 2.485660012431709198e+00 6.559308985816263149e-02
2.906443836764296851e+00 2.761116618406606271e+00 4.522695942328827101e-01
2.257063897772723315e+00 2.770526985611470927e+00 4.096686834689372558e-01
2.727776899032009705e+00 2.466483359203748726e+00 2.453646781060037640e-01
2.701476814736682108e+00 2.670814290787172141e+00 4.976592664753214934e-01
2.644742889107215777e+00 2.554937263900190381e+00 3.157872211006141905e-01
2.503543235107657416e+00 2.632017044068765799e+00 2.451881329481376270e-01
2.535191652892894165e+00 2.698079577697958698e+00 3.926045957318411994e-01
3.285127269742377454e+00 2.729278213057377833e+00 5.677771940873966861e-01
3.154631940787180788e+00 2.527259573302883755e+00 4.215450790014625415e-01
3.165922208730613363e+00 2.604435331373227136e+00 4.385940667193427012e-01
2.779330895309795491e+00 2.703124288884852788e+00 4.414814491214590908e-01
2.898370681972978424e+00 2.564798743097620459e+00 4.021447007160604548e-01
3.055214914080918387e+00 2.686516509398567898e+00 4.773221887619147341e-01
3.088968731795451728e+00 2.658809646678101046e+00 3.941140383076164322e-01
3.601497904139382200e+00 2.536092361463929468e+00 2.822324135710949089e-01
2.994856672172873324e+00 2.652718348621747602e+00 4.575299031595187471e-01
2.980723991755386493e+00 2.631907206642407182e+00 3.430052116886586067e-01
3.422534815144461451e+00 2.602912037155620251e+00 4.499280927768135596e-01
3.296493422050197353e+00 2.614490013836481275e+00 5.976224011885626908e-01
2.969359995315576484e+00 2.482114793766337257e+00 3.987453687957313586e-01
2.827728414291017067e+00 2.552419939515822911e+00 4.077808270604408869e-01
2.599001890464831099e+00 2.452914261886388836e+00 8.409200926294557732e-02
2.455940616097506801e+00 2.666545941741158998e+00 2.998865900380033866e-01
3.417897048467063659e+00 2.572192440023869153e+00 5.314191370167679063e-01
2.705818566243324508e+00 2.703641501706749661e+00 3.411192557314836615e-01
2.905521942719383688e+00 2.551753322273955682e+00 3.169906378722776585e-01
2.660447932157534279e+00 2.670462664411822118e+00 3.944746417607465916e-01
2.754966727805316040e+00 2.694310124672773199e+00 3.547640358868363597e-01
2.559044588504625128e+00 2.620023405577137865e+00 3.983499605941735466e-01
2.965945459983784449e+00 2.669928020355222920e+00 4.644657331648278098e-01
3.380433884954051837e+00 2.555078424373317780e+00 4.680872317141300254e-01
3.100630083271457504e+00 2.686510658883205949e+00 4.273082042133363734e-01
2.817533270022962277e+00 2.615939239326568355e+00 2.182557264150736809e-01
2.382835783718378675e+00 2.624397053169844618e+00 2.180799879847792333e-01
2.260852378689611086e+00 2.703340810362646174e+00 3.101561712550515715e-01
2.676672469285564127e+00 2.586895236022046518e+00 2.403754734362996692e-01
3.338067987904087985e+00 2.720742130149516935e+00 5.378367996569436427e-01
2.222684840268220885e+00 2.697087536635441651e+00 2.923749949130524106e-01
2.948375860716975438e+00 2.621536126804139499e+00 4.336054040803534737e-01
3.072931119734505057e+00 2.414700061113482121e+00 2.567973755199374764e-01
3.009476907951950775e+00 2.764508027000014856e+00 4.515850168425936118e-01
2.738997952645734202e+00 2.541303062790350786e+00 3.298677152097818643e-01
2.686987335408983490e+00 2.614428147305016381e+00 3.648126161092565267e-01
3.051602006557358138e+00 2.560550189137177135e+00 4.026431893629761061e-01
3.487555125873329498e+00 2.716368368681939760e+00 5.639968204552288089e-01
2.889882537105486815e+00 2.535747044436106101e+00 4.113968689943966472e-01
2.738926699424126809e+00 2.608091570308005203e+00 3.791818397706963606e-01
2.837661685114407195e+00 2.505401265040329672e+00 3.390918267479577919e-01
2.908401524372195901e+00 2.371336092723066891e+00 2.498948676713656503e-01
3.112712764970227752e+00 2.700417394930799020e+00 4.127112525853281477e-01
3.334015930532176597e+00 2.532179716068407860e+00 4.367658943909009106e-01
2.441278289452782246e+00 2.608798888261888216e+00 2.875696939489658654e-01
2.573743732272888884e+00 2.681220919738447783e+00 3.057971047390680153e-01
2.820356741060372485e+00 2.480740034617529233e+00 1.840494976999529353e-01
3.015929349427119543e+00 2.570911721774905345e+00 4.294357615183368448e-01
2.649521041384069520e+00 2.736887703602966848e+00 3.440767964761641817e-01
2.614224348483948912e+00 2.524554425676856617e+00 2.413119778303807195e-01
3.376572938830942672e+00 2.663851972571248616e+00 5.079929349046183873e-01
3.311548873132374116e+00 2.612814652887776923e+00 5.709872139314091655e-01
3.055214914080918387e+00 2.686516509398567898e+00 4.773221887619147341e-01
2.680029402180310605e+00 2.525095246786113634e+00 2.407354679096137540e-01
3.021974819650443234e+00 2.576842509769472933e+00 3.483811592096344723e-01
3.331922164201110093e+00 2.489400724629912354e+00 2.538815714595493156e-01
2.300365985668332058e+00 2.569784828335182070e+00 1.480133335973475295e-01
2.395772894455424851e+00 2.499274775403797388e+00 8.277547021632095103e-02
2.811556369414601964e+00 2.554870702457228582e+00 2.540498926763551379e-01
3.091491314278858038e+00 2.604788609157975277e+00 3.324513800073686243e-01
2.641434000096733570e+00 2.731174369904964649e+00 3.766148143100911394e-01
2.539596128225593219e+00 2.484510793540672946e+00 7.980653330981588023e-02
2.347816539421517135e+00 2.557310074581304438e+00 2.825396596548613859e-01
3.161750536106504583e+00 2.631024205035535246e+00 3.960013897586646681e-01
3.285790340706787216e+00 2.679160380088609461e+00 5.640902356155569342e-01
3.064451920423099551e+00 2.545800466379613880e+00 2.959021883813501841e-01
2.759387244623273450e+00 2.654560678692809095e+00 3.449736636726601358e-01
2.599362424044119990e+00 2.654925831981443274e+00 3.976070999351554169e-01
3.187282346505915243e+00 2.490711589423742378e+00 3.332519491750662310e-01
3.130909013696864918e+00 2.702632092826537935e+00 4.907793207637978772e-01
3.150883417535223607e+00 2.442405610781633651e+00 2.402835300391841233e-01
2.823596710621214090e+00 2.530775316991800583e+00 2.655594490174322253e-01
3.219629005886829098e+00 2.533721114605330449e+00 3.697169493203159019e-01
2.989463311606682439e+00 2.516820174369836849e+00 1.996897207823337683e-01
2.468228715112799065e+00 2.527252488712816270e+00 1.702162672533651389e-01
3.120129168101707595e+00 2.738845715438981365e+00 4.424882702760370989e-01
2.642866657736817171e+00 2.703156687600445807e+00 4.006742425607874303e-01
2.932738845679183637e+00 2.627695795622850383e+00 3.376816634822357166e-01
2.842889549804092031e+00 2.519394684751014246e+00 3.762928814829838986e-01
2.908741016239201560e+00 2.681930918891938909e+00 4.492637162032913634e-01
3.070896229709631164e+00 2.552262732195585748e+00 5.465277477766694592e-01
2.754426927519311619e+00 2.598189536879422334e+00 2.983909923995093361e-01
2.557902296387885244e+00 2.675360579440240194e+00 3.425606809507317774e-01
2.930058744713658569e+00 2.540749906673086755e+00 4.534679320581064266e-01
2.463335195021002288e+00 2.623635673526437451e+00 2.528671545564933898e-01
2.518651097107208248e+00 2.653039393818210190e+00 3.068087601046528001e-01
2.608994120631270341e+00 2.480289521620134163e+00 2.064945541024602038e-01
2.821054472742280161e+00 2.616672308081982035e+00 3.989498384179412382e-01
2.439566774855559395e+00 2.678348109964218793e+00 2.241704892803096927e-01
2.873409833532656776e+00 2.661434452186000055e+00 3.823181255000398515e-01
3.382397161865917212e+00 2.422201791873398680e+00 2.051982304005865454e-01
2.855078244071961535e+00 2.528380627183008045e+00 2.655230877610625373e-01
2.952908436100316614e+00 2.436668263978067017e+00 2.996776810996039653e-01
2.881990071056159231e+00 2.445234687589461497e+00 3.281152877331803830e-01
2.428882052593566154e+00 2.610902078240317614e+00 3.202284902383717990e-01
3.482584868141894496e+00 2.527378605345737217e+00 5.225893391403001464e-01
2.970354984392051367e+00 2.607650276138079093e+00 3.163702815111513744e-01
3.014815667295167145e+00 2.676366658401466481e+00 3.040976894688396381e-01
2.936480734841832696e+00 2.766680004012768812e+00 6.233954307975380082e-01
3.258270800416790625e+00 2.597166136136991543e+00 4.317772946861906935e-01
2.886714312115713277e+00 2.794118098833079156e+00 4.645112557436620326e-01
3.075320664584744623e+00 2.599458312335646504e+00 3.870655985658743581e-01
2.708209535807040602e+00 2.573615129143334901e+00 4.029262172654984875e-01
2.800796825531941092e+00 2.613755650120708207e+00 3.247239415968344312e-01
2.995749136006217839e+00 2.653591223127257592e+00 5.376114676498561229e-01
2.965801145262394023e+00 2.597223144879944989e+00 3.226716498506576047e-01
2.559422776090382268e+00 2.643829913197647485e+00 3.331008706093607219e-01
2.558818933526907369e+00 2.604028036720633654e+00 1.458951177327410254e-01
3.378930495913910814e+00 2.538683994681637301e+00 4.290345237239963638e-01
2.443872513826500281e+00 2.646469108902734568e+00 3.283468480079528296e-01
2.472049624443920735e+00 2.728316457714033749e+00 4.536054807496642804e-01
2.793339504024720643e+00 2.453084764537886819e+00 2.709479486444217322e-01
2.962249896773904823e+00 2.490617574007924606e+00 2.403726106900557768e-01
3.605187712493977514e+00 2.514423052445932338e+00 4.747170580293556541e-01
2.896803221399038897e+00 2.591814939536932094e+00 3.339065866243974279e-01
2.725622452986074862e+00 2.603816951819632131e+00 3.170730920255335761e-01
2.592716970177369351e+00 2.667666408561189861e+00 2.824822861651760109e-01
2.963315985486164372e+00 2.609874296846726782e+00 4.312705934793673035e-01
2.452773119458078188e+00 2.501516430325375850e+00 2.232001118987055333e-01
2.518410604802628683e+00 2.561333400599481891e+00 2.425145199183981193e-01
3.382397161865917212e+00 2.422201791873398680e+00 2.051982304005865454e-01
2.979583550756103261e+00 2.620876784538711313e+00 3.975916057204629261e-01
2.408252146176258712e+00 2.580506743976108019e+00 3.203309274356653802e-01
2.978809178556571791e+00 2.634368256530604580e+00 4.458366739334445050e-01
3.464211589439301520e+00 2.505333518118610048e+00 3.642140322902893135e-01
3.114845012197405616e+00 2.644908161203647801e+00 6.169904160609414046e-01
2.561054560972671368e+00 2.458420041905581499e+00 1.569605317848997705e-01
3.277611812642191147e+00 2.613518444324792966e+00 5.219957608478337230e-01
3.300881814788542812e+00 2.695451028782475333e+00 5.232963669935072337e-01
3.170467231767569505e+00 2.609677990051270324e+00 4.750418548651801909e-01
3.143915449636968340e+00 2.680469271614401627e+00 5.430747592088811526e-01
2.910777919910706668e+00 2.649386994825342345e+00 4.597801325794356742e-01
2.664265950672013439e+00 2.651680711889456532e+00 3.931621917089059282e-01
3.206678217413428733e+00 2.651955034510462106e+00 4.051898220725436706e-01
2.621757981648597635e+00 2.717178706459167259e+00 5.237828942263095255e-01
2.921603738746205270e+00 2.684303967427729809e+00 5.159763608277895264e-01
2.655976123734844485e+00 2.586534302617979009e+00 2.152415257042040175e-01
2.613059010903885149e+00 2.621710500461843285e+00 4.220422118726832594e-01
2.358579899021099990e+00 2.596502641669319544e+00 1.511026887879631797e-01
3.285127269742377454e+00 2.729278213057377833e+00 5.677771940873966861e-01
2.493528416925950619e+00 2.707998948115967863e+00 3.014698481036640065e-01
2.985609243268548152e+00 2.707733811567338389e+00 6.719178672889453141e-01
2.621973370817412885e+00 2.553158745151344000e+00 3.425271063974767993e-01
2.615673279425398068e+00 2.639097573711526756e+00 2.018094023322126729e-01
2.817533270022962277e+00 2.615939239326568355e+00 2.182557264150736809e-01
2.745458040083865292e+00 2.491828500833394244e+00 1.020741183325981349e-01
2.524027218213510615e+00 2.542877713204124479e+00 2.230177897691359434e-01
2.781364863048264358e+00 2.777240501485574775e+00 4.750303951046438433e-01
2.942654601638106548e+00 2.511949460659888445e+00 3.779845298627492189e-01
2.840178812125425889e+00 2.458381283358721525e+00 2.404744567826882506e-01
2.818132240313458325e+00 2.558279691624007590e+00 3.988669719875924113e-01
2.364279198745312449e+00 2.672851434233844081e+00 4.427095844975951766e-01
3.460838456661232243e+00 2.540799359954610370e+00 4.533532790815218982e-01
2.472049624443920735e+00 2.728316457714033749e+00 4.536054807496642804e-01
2.646415784692560003e+00 2.658780496544587812e+00 4.062965108346944243e-01
2.463683302190855517e+00 2.623877227145554158e+00 4.027610549889311664e-01
2.713024353781632758e+00 2.372864747676677766e+00 8.643643295212982691e-02
2.455940616097506801e+00 2.666545941741158998e+00 2.998865900380033866e-01
2.908741016239201560e+00 2.681930918891938909e+00 4.492637162032913634e-01
3.132891990449380604e+00 2.529587269936671490e+00 3.627756224601978441e-01
3.121447692255592266e+00 2.651499145464534024e+00 5.086166668626258547e-01
2.550717226999891896e+00 2.558631625987996205e+00 1.291761301376897486e-01
2.866678997797207806e+00 2.649976149228633115e+00 3.541837200871031377e-01
2.891270010133040635e+00 2.682919673966049690e+00 3.834342045833715740e-01
2.561425375416244599e+00 2.552706055119432271e+00 3.641919310871043480e-01
3.440458838215406434e+00 2.619010356445814480e+00 4.699184837236431989e-01
3.255832729532671443e+00 2.591969649160134281e+00 3.472128512150377544e-01
3.124435527437799731e+00 2.642367735179613319e+00 4.727475092837367665e-01
2.603984015945161712e+00 2.633844876648645084e+00 2.993234581996739307e-01
2.854922899272655190e+00 2.597913657230555451e+00 3.587548688889368731e-01
2.679750612160193501e+00 2.589804757483006092e+00 3.330497011468407376e-01
2.624689516983888193e+00 2.759523912947540403e+00 4.311152166527784657e-01
3.702578582500407833e+00 2.424840594881946920e+00 2.404987839441861674e-01
2.923043143215299011e+00 2.426690688630441795e+00 1.831124294342140746e-01
2.792483825354624027e+00 2.641999684101275836e+00 4.460794541582162043e-01
2.618736697022778337e+00 2.678365228443597257e+00 3.363938383865554549e-01
2.848025922829390044e+00 2.605869525407502607e+00 3.067321742115631245e-01
3.753688258095419616e+00 2.528730614226880391e+00 4.797168827922111412e-01
3.185727283038372271e+00 2.602027010842755672e+00 4.540178252813268367e-01
2.982831810984600818e+00 2.641900405267683549e+00 5.271754744751550037e-01
3.067298603047934336e+00 2.455131245972514087e+00 2.401486813460903535e-01
2.494315897399886683e+00 2.588379589083361410e+00 2.715049559030602855e-01
3.010160635218640302e+00 2.570260072087550363e+00 2.913167209662005375e-01
3.338067987904087985e+00 2.720742130149516935e+00 5.378367996569436427e-01
2.865183365991707642e+00 2.590502760560809303e+00 2.511691020056790458e-01
2.395666966607410409e+00 2.698528047985444100e+00 3.421784562517189432e-01
3.136934486122147092e+00 2.637543065270151921e+00 4.658342586991660039e-01
3.471877216618949547e+00 2.478410602642171057e+00 6.300494974526380521e-01
2.720231250972869663e+00 2.578117535228317880e+00 3.430963559965173881e-01
2.672299267741913287e+00 2.643494920534040116e+00 3.037415849827242997e-01
2.840092784137159043e+00 2.544684506954218328e+00 2.000449657836266826e-01
3.352042778324326733e+00 2.707946616719732802e+00 5.215602550776632373e-01
2.916236386449263751e+00 2.702759532074717086e+00 4.494210937437563835e-01
2.616220212572599735e+00 2.639872642436577266e+00 2.914375024266882552e-01
3.086674363763677320e+00 2.498304449664662918e+00 1.961467867866580339e-01
2.902717621598140063e+00 2.688044754056543084e+00 4.235909878161085995e-01
2.341668223562996420e+00 2.685177344712827097e+00 2.553893701037290853e-01
3.047650022012647231e+00 2.593228093160226511e+00 3.239001887364237331e-01
2.841224844679926864e+00 2.773968368213014735e+00 4.894925990508074420e-01
2.633551231879536658e+00 2.703795587857463989e+00 3.491062731254718776e-01
2.678705969481768090e+00 2.678224743719825440e+00 3.484513251555821922e-01
3.207166302462082896e+00 2.587819980999923608e+00 3.934456525880615230e-01
3.286353466586557470e+00 2.695463699583984241e+00 4.379730184582861230e-01
2.180552855395837764e+00 2.669616739933958538e+00 2.413612131025387741e-01
