weight logl Mphi g si norm mntot
6.344875391788419152e-110 -2.604617875171900891e+02 4.265778038152597818e-01 9.809404111776166557e-01 9.813603827139281144e-01 7.839441352136501395e-01 2.388615961169245905e-01
6.329696880166932452e-110 -2.604616826305795598e+02 1.747390724795545580e-01 9.617936472098624900e-01 2.930840142765560596e-01 2.952152180502313206e-01 7.609602772843834240e-01
6.317598016208063699e-110 -2.604610959041687011e+02 4.163842855985093738e-01 9.602658627281591697e-01 5.932466039210548825e-01 5.603518649334000568e-01 1.789350441092022459e-01
6.317199092216689708e-110 -2.604586590510460269e+02 4.295291551082593973e-01 9.792745843468835254e-01 4.044360683277853363e-01 8.257291965746260676e-01 3.988700551500158342e-01
6.308801821810219317e-110 -2.604574892064454730e+02 3.639888351950848477e-02 9.770015539569589791e-01 1.559374065434505630e-01 7.013713327952101340e-01 8.390834912294179437e-01
6.303631751603905414e-110 -2.604558090435476174e+02 1.868916796793311796e-01 9.391876994016943314e-01 9.212413608620760863e-01 8.931954149041365643e-01 3.179036586711526668e-01
6.288013424671771392e-110 -2.604557897892680103e+02 3.122553519211623829e-01 9.414244947659793361e-01 1.895331980170974484e-01 1.692877747428256363e-01 5.194364559836937012e-01
6.280580692167978007e-110 -2.604544725362484883e+02 3.269469303350425182e-01 9.021947528746045997e-01 7.141355843615233567e-01 2.083133248507614832e-01 1.132694498058962607e-01
6.269013097788700956e-110 -2.604538160377751410e+02 1.944368342818331152e-01 9.781634846176324727e-01 2.319699107140504868e-02 3.954650236231807003e-01 9.774555107466825765e-01
6.279176659512378986e-110 -2.604496961126476435e+02 1.845494845537053452e-01 9.694454723301630938e-01 7.979572440966598013e-02 7.188436469199558365e-01 5.256296397369025764e-01
6.269810682935585396e-110 -2.604486888192797096e+02 3.367542527312150646e-01 9.207108968086772371e-01 5.774863982232339987e-01 3.465481799967957688e-01 3.862693188894590346e-01
6.258974924224108147e-110 -2.604479185577799853e+02 3.362868547490148741e-01 9.318715609603026584e-01 1.485487879975561087e-01 4.378367850864504085e-01 8.251099062841715792e-02
6.267029260420593041e-110 -2.604441325391601936e+02 1.132678640817428306e-01 8.893097602573424298e-01 7.587472091066879143e-01 3.515141212560213280e-01 2.597835362209495180e-01
6.252308994214030304e-110 -2.604439841447627941e+02 3.933713627474606511e-01 9.662851534897146655e-01 4.830850928576246872e-02 7.029957128085447815e-01 1.959653142100457046e-01
6.254972164791869991e-110 -2.604410582855238090e+02 1.086630530175346498e-01 1.590244737793611307e-01 7.356063892898445644e-01 3.654647187645211348e-01 3.651735469998993455e-01
6.243529143219242092e-110 -2.604403893890278141e+02 2.348560460106252634e-02 9.368567387652553258e-01 1.571196008638952035e-01 6.707921327475173667e-01 3.878928389176110603e-01
6.283296912234803222e-110 -2.604315401506117382e+02 2.734982144244373359e-01 9.251693820413866565e-01 7.317174812975364429e-01 9.659497861166935762e-01 6.652249071319020768e-01
6.272889566700387154e-110 -2.604306978749431210e+02 1.696078262587338292e-01 8.846316224417357654e-01 5.226991023493339217e-01 2.411999201767350831e-01 4.788470088109936240e-01
6.407123912057440988e-110 -2.604070244967839471e+02 2.184442975782755481e-01 9.101739957134281633e-01 1.697166027142431588e-01 6.804358880845176039e-01 1.810196407429668364e-01
6.463884504769071017e-110 -2.603957045257556615e+02 5.829973853918313242e-02 8.812107746914852324e-01 1.500731528008111271e-01 9.835577792130412167e-02 9.415888302921882058e-01
6.460276396313088923e-110 -2.603937628766733496e+02 4.856466941349709687e-01 9.181489229991665058e-01 5.263824344273361211e-01 4.586917999260905487e-01 9.807332226773906036e-01
6.450214082935334780e-110 -2.603928216579499235e+02 4.627360154251481950e-01 9.349902299958793295e-01 1.697613908153161599e-02 4.747817945679572160e-01 2.371921156006226994e-01
6.453696752463386016e-110 -2.603897818728170250e+02 4.004138449167261582e-01 8.849107981173752746e-01 5.831968705883262549e-01 4.308580773054342394e-01 2.097471745350509842e-01
6.615047146609024635e-110 -2.603625880545906739e+02 3.759862499116917167e-02 8.820010778722249256e-01 6.376632471439791505e-02 5.331988234706958041e-01 8.544139900614244887e-02
6.926524774196125018e-110 -2.603140767675236589e+02 1.652913950583001501e-01 9.183614505759787328e-01 2.138105301741100028e-02 6.849054422659577313e-01 6.260751940220056211e-01
