weight logl norm si1 si2 E_break
1.095041747494395786e-93 -2.196658323310177536e+02 6.707508467502748317e+00 1.356033772260932357e+00 2.556781985551772607e+00 2.455578541442167989e+03
4.315119025318751864e-91 -2.136868297248989279e+02 5.978537742258025034e+00 1.320727662186669704e+00 2.787346269278735633e+00 8.221029356237296015e+05
6.898783191278397087e-91 -2.132151095861752310e+02 5.423243979686175109e+00 1.244448382392841612e+00 3.118578260259857071e+00 6.186690506295827217e+05
9.373273044324772522e-91 -2.129060922868544026e+02 8.279835523916949214e+00 1.078796913193901474e+00 3.222656200274870208e+00 3.074506903639673328e+04
4.662376398192701743e-90 -2.112993442652954457e+02 9.068449383275076769e+00 1.649854194844882160e+00 2.111396705566853438e+00 5.160957783995338832e+05
4.821271689865731290e-89 -2.089607467178132936e+02 9.896577542626499024e+00 1.735619427359633482e+00 2.885133338804737768e+00 6.173179241352612153e+05
1.248805989924525420e-88 -2.080065114674029871e+02 1.552495117113697198e-01 2.008043659550970528e+00 2.995071414956622657e+00 1.421601973077669390e+05
1.128060055805847126e-87 -2.058031148685395806e+02 4.236660403417855214e+00 1.020730130370346878e+00 2.278220157099178245e+00 2.932097100779881002e+05
4.943178565599892828e-87 -2.043231057025441544e+02 1.388329125147349796e-01 1.405644644069583116e+00 2.377654388079226244e+00 1.362510762638274718e+04
8.760074701664119292e-87 -2.037484098286616643e+02 1.409593802966509213e-01 2.448241222568654507e+00 3.331581374022361430e+00 8.050726548274828820e+05
5.028620829218481917e-86 -2.019983834106739948e+02 9.188050712911149276e+00 1.683496391405260084e+00 2.415768307903255252e+00 1.962034087723345147e+04
6.025486624858299994e-86 -2.018150309244402649e+02 8.898919368866913260e+00 2.048776047467711248e+00 2.371257762698887994e+00 2.088266239861109352e+04
1.771847947391028354e-85 -2.007339210351416909e+02 1.328105860101171654e-01 1.227159973442824015e+00 2.043529146285500531e+00 8.266293408890828723e+05
2.320297559034706413e-85 -2.004617486395142976e+02 9.811465485963251965e+00 1.018503535283936445e+00 2.098477414842877309e+00 5.644786727512370817e+03
2.666519035109612472e-85 -2.003201701855274450e+02 8.674318058886793636e+00 2.322650410818764222e+00 3.485702164633887268e+00 5.755172823215486715e+05
1.268006725665991648e-84 -1.987584128220247521e+02 9.104818330500249246e+00 1.275646042269314773e+00 2.226861296254120770e+00 1.016081580679615513e+03
2.297987557370710163e-84 -1.981613252173139301e+02 1.676007294841369011e-01 1.176050404553593109e+00 2.731400865965481817e+00 3.785377421797208808e+04
2.367329666926759989e-84 -1.981290963850767071e+02 1.549395009387068423e-01 1.315831509040530589e+00 2.149570174757708951e+00 3.268612907308151080e+03
1.134159468102619959e-83 -1.965598820693366520e+02 1.777073997465492550e-01 1.349517471734655416e+00 2.681430347250952195e+00 1.870602428456902853e+05
1.772809559876571414e-83 -1.961107082790987022e+02 7.702083964655860981e+00 1.258444656710938414e+00 3.439187441776576648e+00 2.961248006410993985e+05
2.140498646700402343e-83 -1.959197350748172539e+02 1.614884542722975214e-01 2.101132264930240634e+00 2.124160169756759142e+00 4.907066004095212520e+03
1.213274514699308915e-81 -1.918797807882872348e+02 3.855783477570001061e+00 1.013833832618537656e+00 2.319116986828012372e+00 2.847953833103146753e+05
1.817978558956449244e-81 -1.914728785012641481e+02 1.777599746526422053e-01 2.381616310485291876e+00 2.613704304708425852e+00 9.142258832196296426e+05
5.605936964819179311e-81 -1.903442774947520775e+02 7.676027020629717867e+00 2.388878934841090818e+00 2.197886011419507124e+00 9.325421401944032405e+05
6.018685202098712231e-81 -1.902707348726966643e+02 3.327931311807663661e+00 1.116517557558654783e+00 2.032138381423327367e+00 3.792393564931604196e+05
6.733772108222346665e-81 -1.901559682249931598e+02 5.647351445468539843e+00 1.359674416061372515e+00 2.868493139723045093e+00 4.361730080891589168e+05
1.191597832893059270e-80 -1.895827234870002087e+02 4.572989324123184041e+00 1.271862689822688353e+00 3.160512510011414644e+00 8.827851509547447786e+05
3.372819567153658709e-80 -1.885397695488376542e+02 5.798488030060123144e+00 1.751388031411204471e+00 3.171246099749582825e+00 3.007126417739622411e+04
4.208165146116300415e-80 -1.883159918897871421e+02 7.195682172051768299e-01 1.128619024049707154e+00 3.444122435351015366e+00 1.491065921055763283e+03
4.670744365216410980e-80 -1.882092001582434477e+02 8.053215277567208119e+00 1.634856738612227689e+00 2.341000556988903192e+00 2.742885250350040678e+03
8.280902969066335445e-80 -1.876340665935162519e+02 4.403953499988523923e+00 1.284073663718447778e+00 2.234574770315875369e+00 5.734588118634332204e+05
1.031446022041780979e-79 -1.874119717946250887e+02 1.902624317258706510e-01 1.302602991136570854e+00 2.133539945011172279e+00 9.584102132663780139e+03
1.288982825304862021e-79 -1.871865801173860575e+02 8.011506222635587093e+00 1.953580161493396972e+00 2.355410168982634112e+00 6.819289760917517015e+03
2.172584144087152138e-79 -1.866620162083455625e+02 9.075578838837634166e+00 2.180500381086292183e+00 2.266279097383663732e+00 5.282575633649351948e+04
1.116772295836808997e-78 -1.850224057782325247e+02 3.705784713810366338e+00 1.211828567663554290e+00 2.621547517216678003e+00 8.718810530486514326e+05
2.682105442151326860e-78 -1.841437463253807891e+02 7.024677204291307930e+00 2.458038409457104390e+00 2.562020879543345231e+00 6.581930640911723021e+05
3.190698251569162560e-78 -1.839676086437308413e+02 2.025150116263972899e-01 1.454401954456378210e+00 2.230415208174335362e+00 1.625536739529634133e+03
3.847943278713976021e-78 -1.837778096319785561e+02 9.306951122845891433e+00 1.818680638625498780e+00 2.075431685234752965e+00 8.538312982827566884e+03
1.068380465069434307e-77 -1.827541194134193177e+02 8.857499199623104502e+00 2.111313353849173069e+00 2.029639644311190150e+00 7.074823483986033534e+04
1.435888824269117143e-77 -1.824559792840168768e+02 2.077219670341970970e-01 2.416189014885058217e+00 2.255635230471206398e+00 4.930253674435050925e+03
1.464115618382298214e-77 -1.824340119444947277e+02 6.783827350785861299e+00 1.544864532066179796e+00 2.043243494070573707e+00 3.911006395681667491e+05
5.560204189261443577e-77 -1.810971284989449259e+02 5.311027250360111474e+00 1.066267312733940820e+00 2.153963535999328105e+00 2.073733110413164541e+05
6.109194453569460005e-77 -1.810004684073882686e+02 2.031648572699422117e-01 2.185878270268453605e+00 2.631113217511807711e+00 1.210580309521843265e+04
9.855026943535338724e-77 -1.805197816566229392e+02 9.501856499873687412e+00 1.992007239085974435e+00 2.098041966814613524e+00 4.477230882224416564e+04
1.775816969143672444e-76 -1.799284176568817770e+02 5.535701267334308895e+00 2.118571181709651974e+00 2.990191601879789829e+00 3.024044835827215502e+04
2.896767973615128321e-76 -1.794365826145986205e+02 9.077082748564425430e+00 2.077002150254985580e+00 2.202656259902062708e+00 3.050653584998431688e+04
3.651064824239340467e-76 -1.792026593805093171e+02 6.474544019631465197e+00 1.055035808642875050e+00 2.052799995768473273e+00 1.626920257165734365e+05
4.339762880797670654e-76 -1.790273585273675110e+02 7.616871188901573220e+00 2.120199478935791859e+00 2.419879513866496801e+00 1.473659522883565114e+04
